img_path,nr_lanes,lane
bdd100k/images/100k/train/a97d769d-a87f0b03.jpg,3,3
bdd100k/images/100k/train/a97dec22-5391e8c5.jpg,1,1
bdd100k/images/100k/train/a97f38f3-154c3755.jpg,3,2
bdd100k/images/100k/train/a988a266-5b4ca5f8.jpg,4,1
bdd100k/images/100k/train/a989e19b-f3f26960.jpg,6,3
bdd100k/images/100k/train/a98db5bb-67462f5c.jpg,1,1
bdd100k/images/100k/train/a9907322-fd6876dc.jpg,3,2
bdd100k/images/100k/train/a999ddc2-3cfbf31c.jpg,3,2
bdd100k/images/100k/train/a9b16f8b-73ad7365.jpg,2,1
bdd100k/images/100k/train/a9b42bd1-e082e79e.jpg,4,2
bdd100k/images/100k/train/a9bb26ab-05955560.jpg,3,2
bdd100k/images/100k/train/a9c4e28f-982b67ac.jpg,3,1
bdd100k/images/100k/train/a9cab8d1-b5aa86eb.jpg,3,2
bdd100k/images/100k/train/a9d0f0d3-f246a3bb.jpg,1,1
bdd100k/images/100k/train/a9da49b1-199a9b2a.jpg,2,2
bdd100k/images/100k/train/a9da49b1-9979b4ab.jpg,2,1
bdd100k/images/100k/train/a9db986f-c7aee8fe.jpg,3,2
bdd100k/images/100k/train/a9dca02f-755337dc.jpg,1,1
bdd100k/images/100k/train/a9e21cd6-72713bfc.jpg,2,2
bdd100k/images/100k/train/a9e91f7d-26850950.jpg,4,2
bdd100k/images/100k/train/a9e91f7d-a976b931.jpg,2,1
bdd100k/images/100k/train/a9ea1c0c-07acb2f5.jpg,5,2
bdd100k/images/100k/train/a9f29bc0-2b26a78c.jpg,2,1
bdd100k/images/100k/train/a9f9a940-4485a591.jpg,1,1
bdd100k/images/100k/train/a9fb9f25-41049d90.jpg,3,3
bdd100k/images/100k/train/a9fb9f25-c319d42c.jpg,2,2
bdd100k/images/100k/train/a9fc335c-b7e734b8.jpg,6,2
bdd100k/images/100k/train/a9fdf6c8-a5621fbf.jpg,3,2
bdd100k/images/100k/train/aa0a3b63-229b89e4.jpg,3,2
bdd100k/images/100k/train/aa0c62f2-c7ec7635.jpg,4,1
bdd100k/images/100k/train/aa0d26d0-5ee2a3c5.jpg,2,2
bdd100k/images/100k/train/aa191918-f8539ff2.jpg,3,3
bdd100k/images/100k/train/aa2a9333-986da864.jpg,4,3
bdd100k/images/100k/train/aa2a9333-adff1849.jpg,4,2
bdd100k/images/100k/train/aa2ae003-28b72ad5.jpg,3,2
bdd100k/images/100k/train/aa2ce511-e3ae388f.jpg,3,2
bdd100k/images/100k/train/aa2e031b-c7502659.jpg,1,1
bdd100k/images/100k/train/aa3660c3-d2f051b0.jpg,4,3
bdd100k/images/100k/train/aa3a2bdb-2c94c475.jpg,3,2
bdd100k/images/100k/train/aa3a2bdb-7c45d99a.jpg,2,2
bdd100k/images/100k/train/aa3e624d-71cb0be1.jpg,3,2
bdd100k/images/100k/train/aa3f2d2a-4492f123.jpg,3,3
bdd100k/images/100k/train/aa4e8bca-ab67fba4.jpg,4,3
bdd100k/images/100k/train/aa58fb4a-6b4e6385.jpg,3,2
bdd100k/images/100k/train/aa59e9d3-0c1c83bb.jpg,3,3
bdd100k/images/100k/train/aa60b8fc-92aff638.jpg,3,2
bdd100k/images/100k/train/aa66103d-ddeb5dd1.jpg,1,1
bdd100k/images/100k/train/aa6a1b97-9af6d579.jpg,4,3
bdd100k/images/100k/train/aa715335-c3f4b7a3.jpg,2,1
bdd100k/images/100k/train/aa729d61-fbae05b4.jpg,3,1
bdd100k/images/100k/train/aa76a971-10ff35e1.jpg,3,2
bdd100k/images/100k/train/aa88fa0c-3f35071b.jpg,3,2
bdd100k/images/100k/train/aa88fa0c-5cce2d41.jpg,4,2
bdd100k/images/100k/train/aa88fa0c-ca70bfe1.jpg,2,1
bdd100k/images/100k/train/aa88fa0c-fda02603.jpg,5,3
bdd100k/images/100k/train/aa89051b-2087181d.jpg,5,4
bdd100k/images/100k/train/aa89051b-f32be128.jpg,3,2
bdd100k/images/100k/train/aa89a0bb-35083a77.jpg,3,1
bdd100k/images/100k/train/aa9470d7-d775145b.jpg,2,1
bdd100k/images/100k/train/aa954afc-736f0ac7.jpg,4,3
bdd100k/images/100k/train/aa97af2e-64846435.jpg,3,1
bdd100k/images/100k/train/aa9af0a8-c48c50fb.jpg,4,2
bdd100k/images/100k/train/aa9f9f06-d2a7a38e.jpg,1,1
bdd100k/images/100k/train/aaa27775-f5b87970.jpg,3,1
bdd100k/images/100k/train/aaa76e5e-14b26fff.jpg,1,1
bdd100k/images/100k/train/aab0c374-a3681edf.jpg,3,1
bdd100k/images/100k/train/aab475e7-168df0dc.jpg,2,2
bdd100k/images/100k/train/aab737a1-e701b430.jpg,2,1
bdd100k/images/100k/train/aabd0864-00e43842.jpg,3,2
bdd100k/images/100k/train/aac2029c-0755b19d.jpg,2,2
bdd100k/images/100k/train/aac57201-13bde5db.jpg,1,1
bdd100k/images/100k/train/aadc9581-350462f5.jpg,5,4
bdd100k/images/100k/train/aadd2a9c-9478b53b.jpg,2,1
bdd100k/images/100k/train/aadfac3a-b645d207.jpg,2,1
bdd100k/images/100k/train/aae8ecee-a246b163.jpg,3,1
bdd100k/images/100k/train/aafc8fe5-a8bc29d0.jpg,3,2
bdd100k/images/100k/train/aafc8fe5-c5790b60.jpg,3,3
bdd100k/images/100k/train/aafc8fe5-d0b1640d.jpg,4,2
bdd100k/images/100k/train/ab025705-263efe0f.jpg,2,1
bdd100k/images/100k/train/ab0736b0-c1a3ba6f.jpg,3,2
bdd100k/images/100k/train/ab0ba13b-0c400de3.jpg,1,1
bdd100k/images/100k/train/ab1e879d-2e4ff79b.jpg,6,5
bdd100k/images/100k/train/ab1f77c4-95d96436.jpg,1,1
bdd100k/images/100k/train/ab25f06f-19b3bdc7.jpg,1,1
bdd100k/images/100k/train/ab25f06f-9e53b3a9.jpg,3,2
bdd100k/images/100k/train/ab2c10ef-70b5ba46.jpg,1,1
bdd100k/images/100k/train/ab2d2309-a62a00d1.jpg,2,1
bdd100k/images/100k/train/ab2d2309-c0f492e1.jpg,1,1
bdd100k/images/100k/train/ab2f6749-1dc1c5e4.jpg,1,1
bdd100k/images/100k/train/ab2f6749-b3a811b5.jpg,1,1
bdd100k/images/100k/train/ab303e20-ddbd0ee0.jpg,2,2
bdd100k/images/100k/train/ab4796d2-419854cf.jpg,2,1
bdd100k/images/100k/train/ab514bf7-d4f21dc3.jpg,4,1
bdd100k/images/100k/train/ab5325cd-1a6306fa.jpg,3,2
bdd100k/images/100k/train/ab571def-fa45fbca.jpg,3,2
bdd100k/images/100k/train/ab728c55-91389407.jpg,3,2
bdd100k/images/100k/train/ab7d4ebe-75eb0395.jpg,2,1
bdd100k/images/100k/train/ab7e554a-681d2cf1.jpg,3,3
bdd100k/images/100k/train/ab8095e6-99984a19.jpg,1,1
bdd100k/images/100k/train/ab830fa3-6276a125.jpg,3,2
bdd100k/images/100k/train/ab8be624-b497a872.jpg,1,1
bdd100k/images/100k/train/ab92811e-edb3a3e7.jpg,1,1
bdd100k/images/100k/train/ab991b92-ec48b8f9.jpg,2,2
bdd100k/images/100k/train/aba0baac-1ce7f637.jpg,5,3
bdd100k/images/100k/train/abb2750f-8f442811.jpg,3,2
bdd100k/images/100k/train/abc08005-080969d8.jpg,1,1
bdd100k/images/100k/train/abc10178-23523aaf.jpg,3,2
bdd100k/images/100k/train/abc10178-819bc168.jpg,1,1
bdd100k/images/100k/train/abc28148-63b19bb0.jpg,3,3
bdd100k/images/100k/train/abc5ea01-8d3a8c4b.jpg,1,1
bdd100k/images/100k/train/abc6aebb-4c6c80df.jpg,3,3
bdd100k/images/100k/train/abd3d256-d75aa772.jpg,4,1
bdd100k/images/100k/train/abd3d256-ebe632c6.jpg,4,2
bdd100k/images/100k/train/abe2f1dd-4285e48f.jpg,1,1
bdd100k/images/100k/train/abe73e8f-19e1457b.jpg,2,1
bdd100k/images/100k/train/abefc310-ce73ef56.jpg,2,1
bdd100k/images/100k/train/abfc562d-811b069a.jpg,2,1
bdd100k/images/100k/train/ac211098-0c1ed683.jpg,1,1
bdd100k/images/100k/train/ac211098-eee0c6f3.jpg,2,2
bdd100k/images/100k/train/ac213e09-29516274.jpg,2,1
bdd100k/images/100k/train/ac2655c7-3005b8af.jpg,2,2
bdd100k/images/100k/train/ac284a40-1cc18bcc.jpg,4,1
bdd100k/images/100k/train/ac284a40-2cd994d6.jpg,2,1
bdd100k/images/100k/train/ac2bc047-9c11f0be.jpg,4,3
bdd100k/images/100k/train/ac36760c-9c65555e.jpg,4,3
bdd100k/images/100k/train/ac38df20-82c619ec.jpg,3,1
bdd100k/images/100k/train/ac3af2fd-9d8b461f.jpg,1,1
bdd100k/images/100k/train/ac44a305-df73aef3.jpg,2,1
bdd100k/images/100k/train/ac4d504a-300bf888.jpg,1,1
bdd100k/images/100k/train/ac4debbc-d2d3f682.jpg,1,1
bdd100k/images/100k/train/ac53c818-11efa05b.jpg,1,1
bdd100k/images/100k/train/ac697a57-d6a0edad.jpg,2,1
bdd100k/images/100k/train/ac73848e-3f6b9a1b.jpg,3,2
bdd100k/images/100k/train/ac7b2845-f03ae548.jpg,4,3
bdd100k/images/100k/train/ac7b2845-fd514af7.jpg,2,2
bdd100k/images/100k/train/ac7b804f-948fc6b8.jpg,3,2
bdd100k/images/100k/train/ac7f08eb-44ef2ab4.jpg,1,1
bdd100k/images/100k/train/ac8b5035-a51fbfd7.jpg,1,1
bdd100k/images/100k/train/ac8fbda7-07ae4f58.jpg,3,1
bdd100k/images/100k/train/ac8fbda7-884e8caf.jpg,2,2
bdd100k/images/100k/train/ac94dc1f-673c77f0.jpg,2,2
bdd100k/images/100k/train/ac9705cb-b944b4eb.jpg,1,1
bdd100k/images/100k/train/ac9be3fe-874721df.jpg,1,1
bdd100k/images/100k/train/acb564f6-97b3924b.jpg,2,2
bdd100k/images/100k/train/acb73887-8a4ead21.jpg,1,1
bdd100k/images/100k/train/acba507b-02516640.jpg,4,2
bdd100k/images/100k/train/acbe464b-f82122a2.jpg,3,2
bdd100k/images/100k/train/acc1de50-7772c77b.jpg,1,1
bdd100k/images/100k/train/acc1de50-a12302f3.jpg,5,2
bdd100k/images/100k/train/acc1de50-f4ce2c0c.jpg,3,2
bdd100k/images/100k/train/acca7307-955fefc6.jpg,3,3
bdd100k/images/100k/train/acd3fc20-24f0bfaf.jpg,3,2
bdd100k/images/100k/train/acd41a85-e8423f56.jpg,3,3
bdd100k/images/100k/train/acd878d9-1ae72c2d.jpg,4,3
bdd100k/images/100k/train/ace514ec-4fe805d8.jpg,3,2
bdd100k/images/100k/train/ace9ff28-c7c476f3.jpg,2,2
bdd100k/images/100k/train/ad09526e-ec9115af.jpg,1,1
bdd100k/images/100k/train/ad09a5b3-2035a27c.jpg,2,1
bdd100k/images/100k/train/ad09a5b3-5cb7db4a.jpg,2,1
bdd100k/images/100k/train/ad09a5b3-8256b181.jpg,3,2
bdd100k/images/100k/train/ad0e9dde-3dcaa0e3.jpg,3,1
bdd100k/images/100k/train/ad0f3c54-333b1a13.jpg,4,2
bdd100k/images/100k/train/ad11f402-4f0ce9f9.jpg,4,3
bdd100k/images/100k/train/ad11f402-55bb2427.jpg,5,4
bdd100k/images/100k/train/ad23ecaf-f00fdc58.jpg,5,2
bdd100k/images/100k/train/ad266689-ddea16ce.jpg,4,3
bdd100k/images/100k/train/ad2731bf-2ff403ec.jpg,2,2
bdd100k/images/100k/train/ad29b99d-1a1678cf.jpg,5,4
bdd100k/images/100k/train/ad29b99d-848897ac.jpg,2,1
bdd100k/images/100k/train/ad3208d5-4c12992d.jpg,3,3
bdd100k/images/100k/train/ad334601-4a32f310.jpg,3,2
bdd100k/images/100k/train/ad334601-5a2290a4.jpg,4,2
bdd100k/images/100k/train/ad3fff69-8b37b01b.jpg,2,2
bdd100k/images/100k/train/ad4048b1-8091fca0.jpg,1,1
bdd100k/images/100k/train/ad4714df-9a4f57f2.jpg,2,2
bdd100k/images/100k/train/ad49e1c4-6a970f2a.jpg,1,1
bdd100k/images/100k/train/ad49e1c4-eb62252f.jpg,3,1
bdd100k/images/100k/train/ad5f9ea8-ffc75f61.jpg,3,2
bdd100k/images/100k/train/ad6fd91f-69b16b4e.jpg,1,1
bdd100k/images/100k/train/ad6ff209-f4bdbc05.jpg,1,1
bdd100k/images/100k/train/ad84b0ff-a1953456.jpg,2,1
bdd100k/images/100k/train/ad84b0ff-c19547c3.jpg,1,1
bdd100k/images/100k/train/ad8c0255-50960335.jpg,4,3
bdd100k/images/100k/train/ad8c0255-5d40a2c7.jpg,2,1
bdd100k/images/100k/train/ad8c0255-fa114ff7.jpg,4,2
bdd100k/images/100k/train/ad930b5f-0320ea78.jpg,1,1
bdd100k/images/100k/train/ad9371b7-bb7dc833.jpg,3,1
bdd100k/images/100k/train/ad9f7908-b3784f0f.jpg,2,1
bdd100k/images/100k/train/ada0552e-4c06c4fb.jpg,1,1
bdd100k/images/100k/train/ada11e99-2d63b889.jpg,2,2
bdd100k/images/100k/train/adad6fc3-30ee1fea.jpg,5,3
bdd100k/images/100k/train/adb77b75-86f1a435.jpg,5,2
bdd100k/images/100k/train/adb9b134-2937d690.jpg,1,1
bdd100k/images/100k/train/adc24344-e614ec94.jpg,1,1
bdd100k/images/100k/train/adc39ec7-18363847.jpg,3,3
bdd100k/images/100k/train/adc39ec7-b95dcb87.jpg,1,1
bdd100k/images/100k/train/adc44054-6fec05e8.jpg,1,1
bdd100k/images/100k/train/adc8a7c2-53fbce26.jpg,1,1
bdd100k/images/100k/train/adcb3c75-62104363.jpg,3,1
bdd100k/images/100k/train/adcccba7-6c85b71b.jpg,1,1
bdd100k/images/100k/train/adcf7c4f-b1e1fb3c.jpg,3,1
bdd100k/images/100k/train/add0a5e3-8a942112.jpg,3,2
bdd100k/images/100k/train/add892d9-267652be.jpg,2,1
bdd100k/images/100k/train/ade1ffa7-b8cdb856.jpg,2,1
bdd100k/images/100k/train/ade9936a-95e08c1d.jpg,1,1
bdd100k/images/100k/train/ade9936a-e310873d.jpg,2,1
bdd100k/images/100k/train/adeb7c72-fe74bb01.jpg,3,2
bdd100k/images/100k/train/adf197ed-f33a1a94.jpg,1,1
bdd100k/images/100k/train/adfc686b-9374abd1.jpg,1,1
bdd100k/images/100k/train/adfc8f5c-9c4d70f7.jpg,1,1
bdd100k/images/100k/train/ae0c20a2-55902925.jpg,1,1
bdd100k/images/100k/train/ae0cd70d-40288a31.jpg,3,1
bdd100k/images/100k/train/ae132252-a28c306c.jpg,2,2
bdd100k/images/100k/train/ae1365f0-31042518.jpg,2,1
bdd100k/images/100k/train/ae20d6aa-276269ef.jpg,3,2
bdd100k/images/100k/train/ae26c6eb-7d69aed9.jpg,4,3
bdd100k/images/100k/train/ae2ec5be-82a49ec5.jpg,1,1
bdd100k/images/100k/train/ae3733cf-18a37cfc.jpg,2,1
bdd100k/images/100k/train/ae4394c0-29aa60de.jpg,5,4
bdd100k/images/100k/train/ae4394c0-4564c74a.jpg,4,3
bdd100k/images/100k/train/ae43cf86-37f9a6e5.jpg,2,1
bdd100k/images/100k/train/ae4776d6-a8117eec.jpg,4,2
bdd100k/images/100k/train/ae52485f-fe9647d5.jpg,3,1
bdd100k/images/100k/train/ae55d558-4b7bf95f.jpg,1,1
bdd100k/images/100k/train/ae5de6fc-9ba748fe.jpg,1,1
bdd100k/images/100k/train/ae64f85b-a5c79db4.jpg,1,1
bdd100k/images/100k/train/ae653a7e-e55e3083.jpg,2,2
bdd100k/images/100k/train/ae6bb990-1e4a465e.jpg,1,1
bdd100k/images/100k/train/ae6efa29-eeb94ba4.jpg,2,2
bdd100k/images/100k/train/ae745d72-d91cf351.jpg,2,1
bdd100k/images/100k/train/ae75c09b-61da0fbb.jpg,4,2
bdd100k/images/100k/train/ae7f4103-207e8f3b.jpg,1,1
bdd100k/images/100k/train/ae82d1ee-3777bcdb.jpg,1,1
bdd100k/images/100k/train/ae82d1ee-6ff8caf4.jpg,2,2
bdd100k/images/100k/train/ae82d1ee-8a2fc9b2.jpg,2,2
bdd100k/images/100k/train/ae8bbd64-936b56db.jpg,4,2
bdd100k/images/100k/train/ae8bbd64-95a5f5bd.jpg,3,1
bdd100k/images/100k/train/ae8bbd64-c8bfd98f.jpg,3,3
bdd100k/images/100k/train/ae8bbd64-e9fc8e7b.jpg,2,1
bdd100k/images/100k/train/ae8bf0cb-94d81e15.jpg,2,1
bdd100k/images/100k/train/ae9263fb-0a7273c1.jpg,2,1
bdd100k/images/100k/train/ae93c4b5-c06e2322.jpg,2,2
bdd100k/images/100k/train/ae97081c-5848e93c.jpg,2,1
bdd100k/images/100k/train/ae9726e9-f22c165f.jpg,4,3
bdd100k/images/100k/train/aea0ec7b-8cf142f1.jpg,3,2
bdd100k/images/100k/train/aea5a816-3beb11a5.jpg,1,1
bdd100k/images/100k/train/aead0f9c-03f7955e.jpg,4,1
bdd100k/images/100k/train/aed501be-5e68b62c.jpg,1,1
bdd100k/images/100k/train/aed8325d-97cff28b.jpg,6,3
bdd100k/images/100k/train/aed8325d-e1c88177.jpg,3,1
bdd100k/images/100k/train/aedc744b-813fad99.jpg,2,1
bdd100k/images/100k/train/aee39fd5-9ba7f525.jpg,3,2
bdd100k/images/100k/train/aee3c5a6-a7bacf91.jpg,4,2
bdd100k/images/100k/train/aee67543-3b4bf894.jpg,2,2
bdd100k/images/100k/train/aeeb8a7d-5760bea8.jpg,1,1
bdd100k/images/100k/train/aeeb8a7d-b778cf91.jpg,2,1
bdd100k/images/100k/train/aef474dd-ffc67e26.jpg,3,3
bdd100k/images/100k/train/aefb3dcd-37f43dcd.jpg,3,1
bdd100k/images/100k/train/af0a17a2-2bb916c9.jpg,2,1
bdd100k/images/100k/train/af0a17a2-f373ac49.jpg,3,1
bdd100k/images/100k/train/af0c8bb0-fe0960ce.jpg,4,2
bdd100k/images/100k/train/af1af137-5eba282b.jpg,2,1
bdd100k/images/100k/train/af1bce5f-37f3b30d.jpg,1,1
bdd100k/images/100k/train/af2fe9d3-7fbd0263.jpg,3,3
bdd100k/images/100k/train/af301273-c8e6c08f.jpg,4,2
bdd100k/images/100k/train/af3d1d6b-333c6d30.jpg,4,3
bdd100k/images/100k/train/af3f24f1-259b1c8b.jpg,1,1
bdd100k/images/100k/train/af483f97-0abcdf91.jpg,3,2
bdd100k/images/100k/train/af483f97-7d38b412.jpg,3,1
bdd100k/images/100k/train/af4b3148-b2adfb0d.jpg,1,1
bdd100k/images/100k/train/af4d89dd-045fcfad.jpg,3,3
bdd100k/images/100k/train/af59a3e5-80663470.jpg,2,1
bdd100k/images/100k/train/af646be5-e897ca9f.jpg,2,1
bdd100k/images/100k/train/af6a594e-c0f8a7da.jpg,3,2
bdd100k/images/100k/train/af79151d-e2a614e9.jpg,2,1
bdd100k/images/100k/train/af7a1b12-56777e44.jpg,1,1
bdd100k/images/100k/train/af7dc07f-30de0a14.jpg,2,1
bdd100k/images/100k/train/af7dc07f-e54a9ce2.jpg,1,1
bdd100k/images/100k/train/af7dc725-65b49541.jpg,3,3
bdd100k/images/100k/train/af7dc725-8440c33b.jpg,2,2
bdd100k/images/100k/train/af7e1bb8-a944b6c6.jpg,1,1
bdd100k/images/100k/train/af7e1bb8-dca379b3.jpg,4,2
bdd100k/images/100k/train/af8c093b-89bcbe5d.jpg,3,1
bdd100k/images/100k/train/af8c9a77-d4e9a55e.jpg,2,1
bdd100k/images/100k/train/af8ff0db-9f1462ae.jpg,1,1
bdd100k/images/100k/train/af91393a-d75332c6.jpg,1,1
bdd100k/images/100k/train/af960fcf-751dc5ae.jpg,3,2
bdd100k/images/100k/train/afa0000b-64f5485c.jpg,1,1
bdd100k/images/100k/train/afa0dbd3-b268599a.jpg,1,1
bdd100k/images/100k/train/afa7cd59-5b38cc9a.jpg,3,2
bdd100k/images/100k/train/afa7cd59-d54aa873.jpg,3,3
bdd100k/images/100k/train/afa7cd59-ed98b3f3.jpg,2,1
bdd100k/images/100k/train/afb0b57a-2e7b36e6.jpg,2,2
bdd100k/images/100k/train/afb0b57a-5836b187.jpg,4,2
bdd100k/images/100k/train/afb1b272-2963d2f2.jpg,4,2
bdd100k/images/100k/train/afb93c2b-c88beb0f.jpg,1,1
bdd100k/images/100k/train/afb9de74-6c3dac51.jpg,1,1
bdd100k/images/100k/train/afbb3afa-6aec80f3.jpg,3,1
bdd100k/images/100k/train/afbcc97f-5ac2fd09.jpg,1,1
bdd100k/images/100k/train/afbe2b89-68bc6aab.jpg,2,1
bdd100k/images/100k/train/afc1f541-619f9752.jpg,3,2
bdd100k/images/100k/train/afc3456c-55c6d97f.jpg,2,2
bdd100k/images/100k/train/afc3456c-92836927.jpg,2,1
bdd100k/images/100k/train/afd26592-649c6e1f.jpg,4,2
bdd100k/images/100k/train/afd91ae8-06dfd993.jpg,1,1
bdd100k/images/100k/train/afe7c43b-998729a8.jpg,4,2
bdd100k/images/100k/train/afe80c9d-333dd2ea.jpg,2,1
bdd100k/images/100k/train/afe9a05d-6fccf3e8.jpg,3,3
bdd100k/images/100k/train/b0061c06-afaf181f.jpg,5,4
bdd100k/images/100k/train/b0083e0e-039bd239.jpg,2,1
bdd100k/images/100k/train/b00ba8c0-3dc391da.jpg,3,2
bdd100k/images/100k/train/b00c17a0-70091b79.jpg,2,2
bdd100k/images/100k/train/b00e6078-4ef0629b.jpg,4,3
bdd100k/images/100k/train/b015390d-3c90f230.jpg,1,1
bdd100k/images/100k/train/b01e39e0-2c38b336.jpg,3,1
bdd100k/images/100k/train/b01e39e0-d115b4da.jpg,2,2
bdd100k/images/100k/train/b01e6db7-bf74f578.jpg,3,2
bdd100k/images/100k/train/b0253ab0-7f908976.jpg,4,2
bdd100k/images/100k/train/b0263f3e-a00dc245.jpg,2,2
bdd100k/images/100k/train/b028ac88-6d070e2e.jpg,2,2
bdd100k/images/100k/train/b03a7dd7-06fa469a.jpg,2,1
bdd100k/images/100k/train/b03ce71b-f49fe7cc.jpg,2,2
bdd100k/images/100k/train/b03d18af-a23f2e42.jpg,2,2
bdd100k/images/100k/train/b0521762-565e20cd.jpg,3,2
bdd100k/images/100k/train/b057a48d-617b1ee4.jpg,2,1
bdd100k/images/100k/train/b057f3fd-8a692252.jpg,3,3
bdd100k/images/100k/train/b059de74-85b977f7.jpg,4,3
bdd100k/images/100k/train/b059de74-b31e43ae.jpg,1,1
bdd100k/images/100k/train/b059de74-eef1f3e4.jpg,1,1
bdd100k/images/100k/train/b059de74-f331bf55.jpg,1,1
bdd100k/images/100k/train/b064304b-2c4d2c16.jpg,2,1
bdd100k/images/100k/train/b0674bdf-53086b4d.jpg,3,2
bdd100k/images/100k/train/b0729f3b-4334038c.jpg,2,1
bdd100k/images/100k/train/b0729f3b-63288f86.jpg,3,2
bdd100k/images/100k/train/b074d390-a25ade71.jpg,3,2
bdd100k/images/100k/train/b074d390-d9c08531.jpg,2,1
bdd100k/images/100k/train/b07e8864-3410383b.jpg,2,1
bdd100k/images/100k/train/b082ee87-a9af509d.jpg,2,1
bdd100k/images/100k/train/b093dbc8-ef15960d.jpg,2,1
bdd100k/images/100k/train/b0a034e3-a7a0821b.jpg,1,1
bdd100k/images/100k/train/b0b1349e-28a20d14.jpg,3,2
bdd100k/images/100k/train/b0c89856-407000d0.jpg,1,1
bdd100k/images/100k/train/b0c89856-ec5c072a.jpg,1,1
bdd100k/images/100k/train/b0cbfdb2-749d3117.jpg,1,1
bdd100k/images/100k/train/b0d7053d-5a1c1396.jpg,2,1
bdd100k/images/100k/train/b0e31ba3-3aa06829.jpg,2,2
bdd100k/images/100k/train/b0e4e52c-4b120046.jpg,2,1
bdd100k/images/100k/train/b0ee9e8e-fa9ebbe2.jpg,3,3
bdd100k/images/100k/train/b0f25325-e7a1e1dc.jpg,4,3
bdd100k/images/100k/train/b0f73654-0c8c9720.jpg,2,1
bdd100k/images/100k/train/b0ff51c1-65721b0d.jpg,2,2
bdd100k/images/100k/train/b102f200-7ce82b1f.jpg,3,2
bdd100k/images/100k/train/b1088bde-742a4dd8.jpg,1,1
bdd100k/images/100k/train/b1088bde-8f354921.jpg,3,1
bdd100k/images/100k/train/b1088bde-ed9af798.jpg,2,1
bdd100k/images/100k/train/b10af931-3a066b39.jpg,2,1
bdd100k/images/100k/train/b10af931-d3a3f406.jpg,5,4
bdd100k/images/100k/train/b11236cd-6dca9bd6.jpg,3,2
bdd100k/images/100k/train/b11a76c4-c8f7a1bc.jpg,3,2
bdd100k/images/100k/train/b11c4658-02274017.jpg,5,2
bdd100k/images/100k/train/b11c4658-b831bc04.jpg,2,1
bdd100k/images/100k/train/b11cf230-30f5e1a1.jpg,3,1
bdd100k/images/100k/train/b11d3a0d-a281dca6.jpg,3,1
bdd100k/images/100k/train/b11d3a0d-e3c248c9.jpg,1,1
bdd100k/images/100k/train/b11da8cd-f3134c04.jpg,1,1
bdd100k/images/100k/train/b12992c7-905a389e.jpg,2,1
bdd100k/images/100k/train/b12f3f5b-16b96aef.jpg,2,1
bdd100k/images/100k/train/b1357bde-3959beae.jpg,3,1
bdd100k/images/100k/train/b1389032-3e32e2b8.jpg,2,1
bdd100k/images/100k/train/b1389032-51836218.jpg,4,2
bdd100k/images/100k/train/b1389032-7768236e.jpg,1,1
bdd100k/images/100k/train/b13925fc-93b32da1.jpg,2,1
bdd100k/images/100k/train/b1441e28-1bdefdcc.jpg,3,2
bdd100k/images/100k/train/b1441e28-2ce5325b.jpg,5,3
bdd100k/images/100k/train/b145825b-bedacfac.jpg,5,2
bdd100k/images/100k/train/b145825b-c84b351f.jpg,1,1
bdd100k/images/100k/train/b14a05a1-4b556eec.jpg,1,1
bdd100k/images/100k/train/b15497f6-ca378c2b.jpg,1,1
bdd100k/images/100k/train/b154be13-f88ba7b3.jpg,2,2
bdd100k/images/100k/train/b15cf23b-43af79e6.jpg,3,2
bdd100k/images/100k/train/b161456b-2d6ac872.jpg,2,1
bdd100k/images/100k/train/b161456b-7dd5e7f7.jpg,3,2
bdd100k/images/100k/train/b1706822-51d8143d.jpg,2,2
bdd100k/images/100k/train/b181ca92-2c85d674.jpg,1,1
bdd100k/images/100k/train/b1886f41-0ed05f29.jpg,3,2
bdd100k/images/100k/train/b1886f41-6d566df9.jpg,2,1
bdd100k/images/100k/train/b189db65-6723d541.jpg,2,1
bdd100k/images/100k/train/b189db65-ef0f272d.jpg,3,3
bdd100k/images/100k/train/b18b7f33-25aa2be5.jpg,3,2
bdd100k/images/100k/train/b18b7f33-daeaeb20.jpg,2,1
bdd100k/images/100k/train/b18cb922-e3af77af.jpg,2,2
bdd100k/images/100k/train/b19574cb-985e2231.jpg,3,2
bdd100k/images/100k/train/b19b87e3-f576fec3.jpg,4,2
bdd100k/images/100k/train/b1a7ef17-02cadfd5.jpg,1,1
bdd100k/images/100k/train/b1a9720d-74d8addf.jpg,1,1
bdd100k/images/100k/train/b1aecf5b-e4bf748d.jpg,3,1
bdd100k/images/100k/train/b1bc61a3-165e5ad2.jpg,1,1
bdd100k/images/100k/train/b1c29a43-f7533464.jpg,1,1
bdd100k/images/100k/train/fdb7ff6e-1d409bbf.jpg,2,2
bdd100k/images/100k/train/fdbffb41-a07c5660.jpg,1,1
bdd100k/images/100k/train/fde2db45-f6e2fbd1.jpg,1,1
bdd100k/images/100k/train/fde533c7-76236e23.jpg,3,1
bdd100k/images/100k/train/fde816b0-1b0f1a85.jpg,2,1
bdd100k/images/100k/train/fdebe7ab-8409a734.jpg,2,2
bdd100k/images/100k/train/fdf465ad-7ce0a761.jpg,2,1
bdd100k/images/100k/train/fe03f0d8-7a3ed934.jpg,4,2
bdd100k/images/100k/train/fe03fc8a-5dabe7d4.jpg,3,2
bdd100k/images/100k/train/fe172415-3c36f3d1.jpg,1,1
